qseqid,sseqid,pident,qstart,qend,sstart,send,evalue,bitscore,length,qlen,qcovs,slen
Seq_151_LinJ.12,LinJ.29,100.0,1140,1157,915005,915022,3.9,34.4,18,2632,3,1272419
Seq_151_LinJ.12,LinJ.32,87.5,907,938,779415,779387,3.9,34.4,32,2632,5,1544760
Seq_151_LinJ.12,LinJ.14,91.667,1295,1318,613307,613284,3.9,34.4,24,2632,5,656132
Seq_151_LinJ.12,LinJ.05,91.667,786,809,46972,46949,3.9,34.4,24,2632,7,467714
Seq_151_LinJ.12,LinJ.19,89.286,2280,2307,701558,701584,3.9,34.4,28,2632,2,706124
Seq_151_LinJ.12,LinJ.10,89.286,1565,1592,516481,516506,3.9,34.4,28,2632,1,588579
Seq_151_LinJ.12,LinJ.08,95.238,426,446,372031,372051,3.9,34.4,21,2632,6,515747
Seq_151_LinJ.12,LinJ.08,82.927,1998,2037,403059,403096,3.9,34.4,41,2632,6,515747
Seq_151_LinJ.12,LinJ.08,100.0,1798,1815,440094,440077,3.9,34.4,18,2632,6,515747
Seq_151_LinJ.12,LinJ.07,92.0,1067,1091,314782,314759,3.9,34.4,25,2632,5,592866
Seq_151_LinJ.12,LinJ.12,92.0,1570,1593,181768,181791,3.9,34.4,25,2632,100,593475
Seq_151_LinJ.12,LinJ.12,89.286,1072,1098,190071,190097,3.9,34.4,28,2632,100,593475
Seq_151_LinJ.12,LinJ.33,83.784,583,619,948634,948668,3.9,34.4,37,2632,10,1532318
Seq_151_LinJ.12,LinJ.33,87.097,1556,1585,1101166,1101195,3.9,34.4,31,2632,10,1532318
Seq_151_LinJ.12,LinJ.05,89.286,2280,2307,456064,456090,3.9,34.4,28,2632,7,467714
Seq_151_LinJ.12,LinJ.05,89.286,2280,2307,457527,457553,3.9,34.4,28,2632,7,467714
Seq_151_LinJ.12,LinJ.14,95.238,2241,2261,122766,122746,3.9,34.4,21,2632,5,656132
Seq_151_LinJ.12,LinJ.14,95.455,1944,1964,372064,372043,3.9,34.4,22,2632,5,656132
Seq_151_LinJ.12,LinJ.05,89.286,2280,2307,463376,463402,3.9,34.4,28,2632,7,467714
Seq_151_LinJ.12,LinJ.30,95.455,1072,1093,263864,263844,3.9,34.4,22,2632,6,1353302
Seq_151_LinJ.12,LinJ.30,87.5,1125,1155,263910,263882,3.9,34.4,32,2632,6,1353302
Seq_151_LinJ.12,LinJ.26,87.5,989,1019,954648,954619,3.9,34.4,32,2632,8,1055293
Seq_151_LinJ.12,LinJ.30,88.889,1704,1730,1195522,1195496,3.9,34.4,27,2632,6,1353302
Seq_151_LinJ.12,LinJ.27,95.455,1425,1445,363067,363046,3.9,34.4,22,2632,3,1175412
Seq_151_LinJ.12,LinJ.27,87.5,1076,1105,868106,868076,3.9,34.4,32,2632,3,1175412
Seq_151_LinJ.12,LinJ.27,95.238,1093,1113,916581,916601,3.9,34.4,21,2632,3,1175412
Seq_151_LinJ.12,LinJ.05,91.667,1999,2022,196532,196509,3.9,34.4,24,2632,7,467714
Seq_151_LinJ.12,LinJ.05,92.0,2056,2079,217941,217965,3.9,34.4,25,2632,7,467714
Seq_151_LinJ.12,LinJ.25,89.286,308,334,295407,295434,3.9,34.4,28,2632,9,895083
Seq_151_LinJ.12,LinJ.25,92.0,1237,1260,368807,368830,3.9,34.4,25,2632,9,895083
Seq_151_LinJ.12,LinJ.25,95.238,2495,2515,597266,597246,3.9,34.4,21,2632,9,895083
Seq_151_LinJ.12,LinJ.25,100.0,342,359,681892,681909,3.9,34.4,18,2632,9,895083
Seq_151_LinJ.12,LinJ.25,100.0,318,335,716409,716426,3.9,34.4,18,2632,9,895083
Seq_151_LinJ.12,LinJ.26,82.5,2476,2513,321965,322004,3.9,34.4,40,2632,8,1055293
Seq_151_LinJ.12,LinJ.18,95.238,2250,2270,340219,340199,3.9,34.4,21,2632,2,720431
Seq_151_LinJ.12,LinJ.18,91.667,1564,1587,342397,342420,3.9,34.4,24,2632,2,720431
Seq_151_LinJ.12,LinJ.17,89.286,1297,1324,281519,281544,3.9,34.4,28,2632,4,690898
Seq_151_LinJ.12,LinJ.15,85.714,1072,1103,147952,147986,3.9,34.4,35,2632,7,650324
Seq_151_LinJ.12,LinJ.34,91.667,1513,1536,172542,172519,3.9,34.4,24,2632,4,1852095
Seq_151_LinJ.12,LinJ.31,95.238,2575,2595,482798,482778,3.9,34.4,21,2632,3,1529246
Seq_151_LinJ.12,LinJ.31,100.0,2499,2516,631492,631475,3.9,34.4,18,2632,3,1529246
Seq_151_LinJ.12,LinJ.31,100.0,2499,2516,634148,634131,3.9,34.4,18,2632,3,1529246
Seq_151_LinJ.12,LinJ.25,92.0,1472,1495,84961,84984,3.9,34.4,25,2632,9,895083
Seq_151_LinJ.12,LinJ.25,92.0,2525,2548,176197,176220,3.9,34.4,25,2632,9,895083
Seq_151_LinJ.12,LinJ.19,85.294,2566,2598,517486,517454,3.9,34.4,34,2632,2,706124
Seq_151_LinJ.12,LinJ.04,100.0,2249,2266,294255,294272,3.9,34.4,18,2632,1,466507
Seq_151_LinJ.12,LinJ.05,91.667,1561,1584,233184,233161,3.9,34.4,24,2632,7,467714
Seq_151_LinJ.12,LinJ.05,100.0,308,325,281200,281183,3.9,34.4,18,2632,7,467714
Seq_151_LinJ.12,LinJ.05,91.667,1566,1589,293124,293101,3.9,34.4,24,2632,7,467714
Seq_151_LinJ.12,LinJ.05,89.286,2280,2307,453137,453163,3.9,34.4,28,2632,7,467714
Seq_151_LinJ.12,LinJ.26,95.455,1571,1591,827594,827573,3.9,34.4,22,2632,8,1055293
Seq_151_LinJ.12,LinJ.26,95.238,1071,1091,917117,917097,3.9,34.4,21,2632,8,1055293
Seq_151_LinJ.12,LinJ.06,89.286,1550,1575,84735,84762,3.9,34.4,28,2632,5,525234
Seq_151_LinJ.12,LinJ.06,83.784,1060,1096,289259,289294,3.9,34.4,37,2632,5,525234
Seq_151_LinJ.12,LinJ.06,87.097,1563,1593,313413,313385,3.9,34.4,31,2632,5,525234
Seq_151_LinJ.12,LinJ.16,89.286,663,688,461664,461691,3.9,34.4,28,2632,5,688184
Seq_151_LinJ.12,LinJ.16,95.238,1568,1588,482910,482890,3.9,34.4,21,2632,5,688184
Seq_151_LinJ.12,LinJ.01,92.0,1072,1096,89096,89073,3.9,34.4,25,2632,5,278267
Seq_151_LinJ.12,LinJ.31,100.0,2499,2516,647983,647966,3.9,34.4,18,2632,3,1529246
Seq_151_LinJ.12,LinJ.31,91.667,1079,1102,1121861,1121838,3.9,34.4,24,2632,3,1529246
Seq_151_LinJ.12,LinJ.02,91.667,1566,1589,200773,200796,3.9,34.4,24,2632,2,356299
Seq_151_LinJ.12,LinJ.24,95.238,408,428,454194,454214,3.9,34.4,21,2632,9,863815
Seq_151_LinJ.12,LinJ.24,82.927,577,615,560311,560349,3.9,34.4,41,2632,9,863815
Seq_151_LinJ.12,LinJ.16,100.0,1324,1341,32740,32757,3.9,34.4,18,2632,5,688184
Seq_151_LinJ.12,LinJ.16,89.286,588,613,111592,111565,3.9,34.4,28,2632,5,688184
Seq_151_LinJ.12,LinJ.16,95.455,1314,1334,148143,148164,3.9,34.4,22,2632,5,688184
Seq_151_LinJ.12,LinJ.13,100.0,2494,2511,547311,547328,3.9,34.4,18,2632,5,659814
Seq_151_LinJ.12,LinJ.13,91.667,2079,2102,608131,608108,3.9,34.4,24,2632,5,659814
Seq_151_LinJ.12,LinJ.36,89.286,1998,2023,790482,790509,3.9,34.4,28,2632,11,2743073
Seq_151_LinJ.12,LinJ.36,82.927,1543,1580,1189461,1189500,3.9,34.4,41,2632,11,2743073
Seq_151_LinJ.12,LinJ.36,100.0,2581,2598,1373165,1373148,3.9,34.4,18,2632,11,2743073
Seq_151_LinJ.12,LinJ.36,91.667,913,936,1643050,1643073,3.9,34.4,24,2632,11,2743073
Seq_151_LinJ.12,LinJ.36,100.0,2089,2106,1882919,1882902,3.9,34.4,18,2632,11,2743073
Seq_151_LinJ.12,LinJ.36,91.667,2583,2606,1956036,1956013,3.9,34.4,24,2632,11,2743073
Seq_151_LinJ.12,LinJ.09,87.097,1579,1609,167199,167227,3.9,34.4,31,2632,2,581924
Seq_151_LinJ.12,LinJ.22,100.0,751,768,424751,424734,3.9,34.4,18,2632,5,782154
Seq_151_LinJ.12,LinJ.35,89.286,1079,1105,81837,81864,3.9,34.4,28,2632,5,2019672
Seq_151_LinJ.12,LinJ.35,95.238,2065,2085,729132,729152,3.9,34.4,21,2632,5,2019672
Seq_151_LinJ.12,LinJ.21,100.0,1299,1316,59044,59027,3.9,34.4,18,2632,7,764861
Seq_151_LinJ.12,LinJ.21,91.667,817,840,269114,269091,3.9,34.4,24,2632,7,764861
Seq_151_LinJ.12,LinJ.21,95.238,2244,2264,271161,271141,3.9,34.4,21,2632,7,764861
Seq_151_LinJ.12,LinJ.21,80.0,1553,1600,321776,321729,3.9,34.4,50,2632,7,764861
Seq_151_LinJ.12,LinJ.15,92.0,2494,2516,374706,374730,3.9,34.4,25,2632,7,650324
Seq_151_LinJ.12,LinJ.15,84.211,2468,2502,414956,414920,3.9,34.4,38,2632,7,650324
Seq_151_LinJ.12,LinJ.15,95.238,1699,1719,469596,469576,3.9,34.4,21,2632,7,650324
Seq_151_LinJ.12,LinJ.13,89.286,58,84,365235,365209,3.9,34.4,28,2632,5,659814
Seq_710_LinJ.36,LinJ.15,94.737,110,128,250221,250239,4.1,30.7,19,234,8,650324
Seq_710_LinJ.36,LinJ.32,100.0,137,152,1147880,1147865,4.1,30.7,16,234,80,1544760
Seq_710_LinJ.36,LinJ.20,100.0,183,198,562779,562764,4.1,30.7,16,234,48,731244
Seq_710_LinJ.36,LinJ.21,94.737,209,227,691011,691029,4.1,30.7,19,234,61,764861
Seq_710_LinJ.36,LinJ.35,94.737,113,131,227895,227877,4.1,30.7,19,234,54,2019672
Seq_710_LinJ.36,LinJ.25,94.737,119,137,94160,94178,4.1,30.7,19,234,26,895083
Seq_710_LinJ.36,LinJ.35,94.737,184,202,773835,773817,4.1,30.7,19,234,54,2019672
Seq_710_LinJ.36,LinJ.35,94.737,184,202,781160,781142,4.1,30.7,19,234,54,2019672
Seq_710_LinJ.36,LinJ.31,94.737,142,160,131431,131449,4.1,30.7,19,234,58,1529246
Seq_710_LinJ.36,LinJ.12,77.419,41,100,281672,281727,4.1,30.7,62,234,56,593475
Seq_710_LinJ.36,LinJ.21,94.737,209,227,655719,655701,4.1,30.7,19,234,61,764861
Seq_710_LinJ.36,LinJ.36,90.909,50,71,1682077,1682056,4.1,30.7,22,234,100,2743073
Seq_710_LinJ.36,LinJ.36,94.737,208,226,1925135,1925117,4.1,30.7,19,234,100,2743073
Seq_710_LinJ.36,LinJ.36,100.0,132,147,2130348,2130333,4.1,30.7,16,234,100,2743073
Seq_710_LinJ.36,LinJ.09,83.871,116,146,105740,105710,4.1,30.7,31,234,13,581924
Seq_710_LinJ.36,LinJ.07,100.0,117,132,429941,429926,4.1,30.7,16,234,7,592866
Seq_710_LinJ.36,LinJ.31,94.737,177,195,514442,514424,4.1,30.7,19,234,58,1529246
Seq_710_LinJ.36,LinJ.17,100.0,118,133,646156,646141,4.1,30.7,16,234,62,690898
Seq_710_LinJ.36,LinJ.17,100.0,172,187,656404,656419,4.1,30.7,16,234,62,690898
Seq_710_LinJ.36,LinJ.32,88.462,3,28,1399125,1399102,4.1,30.7,26,234,80,1544760
Seq_710_LinJ.36,LinJ.32,79.592,88,132,416983,416937,4.1,30.7,49,234,80,1544760
Seq_710_LinJ.36,LinJ.28,94.737,132,150,690867,690849,4.1,30.7,19,234,41,1205031
Seq_710_LinJ.36,LinJ.28,94.737,103,121,796232,796214,4.1,30.7,19,234,41,1205031
Seq_710_LinJ.36,LinJ.10,80.0,102,145,45243,45285,4.1,30.7,45,234,19,588579
Seq_710_LinJ.36,LinJ.09,83.871,116,146,84425,84395,4.1,30.7,31,234,13,581924
Seq_710_LinJ.36,LinJ.23,94.737,58,76,203178,203160,4.1,30.7,19,234,77,786683
Seq_710_LinJ.36,LinJ.17,94.737,117,135,603435,603417,4.1,30.7,19,234,62,690898
Seq_710_LinJ.36,LinJ.18,73.626,52,141,670551,670466,4.1,30.7,91,234,53,720431
Seq_710_LinJ.36,LinJ.18,73.626,52,141,682397,682312,4.1,30.7,91,234,53,720431
Seq_710_LinJ.36,LinJ.26,100.0,172,187,83155,83170,4.1,30.7,16,234,75,1055293
Seq_710_LinJ.36,LinJ.18,73.626,52,141,684969,684884,4.1,30.7,91,234,53,720431
Seq_710_LinJ.36,LinJ.04,100.0,177,192,307467,307452,4.1,30.7,16,234,43,466507
Seq_710_LinJ.36,LinJ.30,83.871,109,139,1068377,1068407,4.1,30.7,31,234,65,1353302
Seq_710_LinJ.36,LinJ.13,100.0,174,189,315076,315061,4.1,30.7,16,234,53,659814
Seq_710_LinJ.36,LinJ.32,79.592,88,132,452147,452101,4.1,30.7,49,234,80,1544760
Seq_710_LinJ.36,LinJ.32,79.592,88,132,456340,456386,4.1,30.7,49,234,80,1544760
Seq_710_LinJ.36,LinJ.32,73.034,89,177,765538,765624,4.1,30.7,89,234,80,1544760
Seq_710_LinJ.36,LinJ.32,73.469,3,100,771783,771872,4.1,30.7,98,234,80,1544760
Seq_710_LinJ.36,LinJ.28,100.0,138,153,731188,731173,4.1,30.7,16,234,41,1205031
Seq_710_LinJ.36,LinJ.32,100.0,174,189,1320439,1320454,4.1,30.7,16,234,80,1544760
Seq_710_LinJ.36,LinJ.19,90.909,143,164,107304,107325,4.1,30.7,22,234,46,706124
Seq_710_LinJ.36,LinJ.31,90.909,174,195,947914,947893,4.1,30.7,22,234,58,1529246
Seq_710_LinJ.36,LinJ.31,94.737,177,195,1000147,1000129,4.1,30.7,19,234,58,1529246
Seq_710_LinJ.36,LinJ.31,90.909,85,106,1045418,1045439,4.1,30.7,22,234,58,1529246
Seq_710_LinJ.36,LinJ.24,77.778,87,138,645467,645416,4.1,30.7,54,234,30,863815
Seq_710_LinJ.36,LinJ.21,100.0,51,66,281439,281424,4.1,30.7,16,234,61,764861
Seq_275_LinJ.24,LinJ.14,95.0,99,118,292933,292952,5.0,32.5,20,956,2,656132
Seq_275_LinJ.24,LinJ.32,95.0,234,253,155635,155616,5.0,32.5,20,956,12,1544760
Seq_275_LinJ.24,LinJ.05,88.889,928,953,451956,451981,5.0,32.5,27,956,3,467714
Seq_275_LinJ.24,LinJ.16,95.238,517,536,201517,201537,5.0,32.5,21,956,13,688184
Seq_275_LinJ.24,LinJ.24,78.571,893,948,303195,303245,5.0,32.5,56,956,100,863815
Seq_275_LinJ.24,LinJ.16,95.238,347,366,404867,404887,5.0,32.5,21,956,13,688184
Seq_275_LinJ.24,LinJ.16,91.667,639,661,594998,594975,5.0,32.5,24,956,13,688184
Seq_275_LinJ.24,LinJ.24,78.571,893,948,283844,283894,5.0,32.5,56,956,100,863815
Seq_275_LinJ.24,LinJ.25,100.0,105,121,569260,569244,5.0,32.5,17,956,16,895083
Seq_275_LinJ.24,LinJ.11,82.5,911,950,556144,556108,5.0,32.5,40,956,5,568611
Seq_275_LinJ.24,LinJ.10,86.207,849,877,91392,91420,5.0,32.5,29,956,8,588579
Seq_275_LinJ.24,LinJ.08,88.462,889,914,165343,165368,5.0,32.5,26,956,7,515747
Seq_275_LinJ.24,LinJ.08,95.238,192,211,385724,385704,5.0,32.5,21,956,7,515747
Seq_275_LinJ.24,LinJ.03,88.462,545,570,48542,48517,5.0,32.5,26,956,6,389657
Seq_275_LinJ.24,LinJ.10,86.207,849,877,72495,72523,5.0,32.5,29,956,8,588579
Seq_275_LinJ.24,LinJ.30,95.0,754,773,975640,975659,5.0,32.5,20,956,8,1353302
Seq_275_LinJ.24,LinJ.35,91.304,819,841,193859,193881,5.0,32.5,23,956,6,2019672
Seq_275_LinJ.24,LinJ.36,95.0,16,35,662043,662024,5.0,32.5,20,956,11,2743073
Seq_275_LinJ.24,LinJ.16,91.667,639,661,600539,600516,5.0,32.5,24,956,13,688184
Seq_275_LinJ.24,LinJ.12,80.851,290,331,22009,22054,5.0,32.5,47,956,4,593475
Seq_275_LinJ.24,LinJ.29,88.889,181,205,631971,631997,5.0,32.5,27,956,16,1272419
Seq_275_LinJ.24,LinJ.29,95.0,185,204,295647,295628,5.0,32.5,20,956,16,1272419
Seq_275_LinJ.24,LinJ.18,91.667,898,920,7429,7452,5.0,32.5,24,956,7,720431
Seq_275_LinJ.24,LinJ.06,100.0,734,750,257558,257574,5.0,32.5,17,956,7,525234
Seq_275_LinJ.24,LinJ.11,82.5,911,950,527823,527859,5.0,32.5,40,956,5,568611
Seq_275_LinJ.24,LinJ.16,88.889,19,45,272871,272895,5.0,32.5,27,956,13,688184
Seq_275_LinJ.24,LinJ.30,100.0,924,940,1068436,1068420,5.0,32.5,17,956,8,1353302
Seq_275_LinJ.24,LinJ.13,100.0,494,510,633105,633089,5.0,32.5,17,956,5,659814
Seq_275_LinJ.24,LinJ.36,91.667,757,780,1624837,1624816,5.0,32.5,24,956,11,2743073
Seq_275_LinJ.24,LinJ.05,88.889,928,953,445765,445740,5.0,32.5,27,956,3,467714
Seq_275_LinJ.24,LinJ.05,88.889,928,953,442521,442496,5.0,32.5,27,956,3,467714
Seq_275_LinJ.24,LinJ.33,91.304,63,85,258700,258678,5.0,32.5,23,956,13,1532318
Seq_33_LinJ.05,LinJ.06,88.889,203,228,353555,353581,5.2,32.5,27,1000,12,525234
Seq_33_LinJ.05,LinJ.35,100.0,119,135,1454144,1454128,5.2,32.5,17,1000,9,2019672
Seq_33_LinJ.05,LinJ.21,100.0,972,988,3340,3324,5.2,32.5,17,1000,4,764861
Seq_33_LinJ.05,LinJ.22,95.0,110,129,510142,510161,5.2,32.5,20,1000,4,782154
Seq_33_LinJ.05,LinJ.36,88.462,399,424,129202,129177,5.2,32.5,26,1000,15,2743073
Seq_33_LinJ.05,LinJ.36,100.0,972,988,3240,3224,5.2,32.5,17,1000,15,2743073
Seq_33_LinJ.05,LinJ.06,91.667,977,1000,378167,378188,5.2,32.5,24,1000,12,525234
Seq_33_LinJ.05,LinJ.35,95.0,109,128,551621,551602,5.2,32.5,20,1000,9,2019672
Seq_33_LinJ.05,LinJ.35,100.0,972,988,1131,1115,5.2,32.5,17,1000,9,2019672
Seq_33_LinJ.05,LinJ.15,100.0,399,415,301446,301462,5.2,32.5,17,1000,4,650324
Seq_33_LinJ.05,LinJ.25,86.667,964,991,593283,593312,5.2,32.5,30,1000,3,895083
Seq_33_LinJ.05,LinJ.05,100.0,203,219,334126,334142,5.2,32.5,17,1000,100,467714
Seq_33_LinJ.05,LinJ.31,91.304,204,226,1139546,1139524,5.2,32.5,23,1000,13,1529246
Seq_33_LinJ.05,LinJ.31,100.0,108,124,1094944,1094960,5.2,32.5,17,1000,13,1529246
Seq_33_LinJ.05,LinJ.31,100.0,403,419,731420,731404,5.2,32.5,17,1000,13,1529246
Seq_33_LinJ.05,LinJ.35,91.304,477,499,1859397,1859375,5.2,32.5,23,1000,9,2019672
Seq_33_LinJ.05,LinJ.06,100.0,115,131,294590,294574,5.2,32.5,17,1000,12,525234
Seq_33_LinJ.05,LinJ.06,95.238,112,131,263806,263786,5.2,32.5,21,1000,12,525234
Seq_33_LinJ.05,LinJ.21,95.0,110,129,557633,557614,5.2,32.5,20,1000,4,764861
Seq_33_LinJ.05,LinJ.36,95.0,950,969,889860,889841,5.2,32.5,20,1000,15,2743073
Seq_293_LinJ.25,LinJ.05,95.0,823,842,51119,51100,5.2,32.5,20,1000,2,467714
Seq_293_LinJ.25,LinJ.08,86.207,570,598,431115,431087,5.2,32.5,29,1000,11,515747
Seq_293_LinJ.25,LinJ.20,86.667,817,845,379969,379940,5.2,32.5,30,1000,12,731244
Seq_293_LinJ.25,LinJ.06,91.667,835,858,266742,266720,5.2,32.5,24,1000,2,525234
Seq_293_LinJ.25,LinJ.11,95.0,871,890,353838,353819,5.2,32.5,20,1000,5,568611
Seq_293_LinJ.25,LinJ.11,88.889,270,295,245123,245097,5.2,32.5,27,1000,5,568611
Seq_293_LinJ.25,LinJ.15,91.304,328,350,358099,358121,5.2,32.5,23,1000,5,650324
Seq_293_LinJ.25,LinJ.15,91.667,877,899,355684,355707,5.2,32.5,24,1000,5,650324
Seq_293_LinJ.25,LinJ.08,86.207,570,598,422801,422773,5.2,32.5,29,1000,11,515747
Seq_293_LinJ.25,LinJ.08,86.207,570,598,420040,420012,5.2,32.5,29,1000,11,515747
Seq_106_LinJ.09,LinJ.36,95.0,404,423,1490506,1490525,5.2,32.5,20,1000,22,2743073
Seq_307_LinJ.26,LinJ.31,72.816,123,223,1396535,1396635,5.2,32.5,103,1006,27,1529246
Seq_106_LinJ.09,LinJ.20,95.0,406,425,692778,692759,5.2,32.5,20,1000,10,731244
Seq_106_LinJ.09,LinJ.20,87.097,575,602,579473,579503,5.2,32.5,31,1000,10,731244
Seq_106_LinJ.09,LinJ.20,84.375,119,150,284305,284336,5.2,32.5,32,1000,10,731244
Seq_106_LinJ.09,LinJ.29,95.0,48,67,53352,53333,5.2,32.5,20,1000,20,1272419
Seq_106_LinJ.09,LinJ.24,100.0,272,288,814920,814904,5.2,32.5,17,1000,13,863815
Seq_106_LinJ.09,LinJ.24,88.462,540,565,537533,537558,5.2,32.5,26,1000,13,863815
Seq_106_LinJ.09,LinJ.14,95.238,494,514,259185,259204,5.2,32.5,21,1000,24,656132
Seq_106_LinJ.09,LinJ.14,95.238,494,514,257181,257200,5.2,32.5,21,1000,24,656132
Seq_106_LinJ.09,LinJ.30,100.0,635,651,612027,612043,5.2,32.5,17,1000,10,1353302
Seq_106_LinJ.09,LinJ.30,88.889,404,429,578121,578147,5.2,32.5,27,1000,10,1353302
Seq_106_LinJ.09,LinJ.34,100.0,138,154,1698988,1699004,5.2,32.5,17,1000,21,1852095
Seq_106_LinJ.09,LinJ.35,100.0,141,157,837913,837929,5.2,32.5,17,1000,18,2019672
Seq_106_LinJ.09,LinJ.36,95.0,484,503,2345198,2345217,5.2,32.5,20,1000,22,2743073
Seq_293_LinJ.25,LinJ.13,79.592,453,498,238758,238710,5.2,32.5,49,1000,7,659814
Seq_106_LinJ.09,LinJ.34,95.238,913,932,548881,548861,5.2,32.5,21,1000,21,1852095
Seq_106_LinJ.09,LinJ.27,95.0,406,425,344284,344303,5.2,32.5,20,1000,14,1175412
Seq_33_LinJ.05,LinJ.22,91.667,9,31,121416,121393,5.2,32.5,24,1000,4,782154
Seq_33_LinJ.05,LinJ.25,100.0,972,988,891519,891535,5.2,32.5,17,1000,3,895083
Seq_33_LinJ.05,LinJ.28,71.533,592,725,491398,491532,5.2,32.5,137,1000,17,1205031
Seq_33_LinJ.05,LinJ.26,100.0,106,122,710888,710904,5.2,32.5,17,1000,3,1055293
Seq_33_LinJ.05,LinJ.26,100.0,812,828,412692,412676,5.2,32.5,17,1000,3,1055293
Seq_33_LinJ.05,LinJ.33,100.0,645,661,1491358,1491374,5.2,32.5,17,1000,3,1532318
Seq_33_LinJ.05,LinJ.33,100.0,584,600,410721,410737,5.2,32.5,17,1000,3,1532318
Seq_33_LinJ.05,LinJ.34,86.667,971,1000,1221781,1221808,5.2,32.5,30,1000,5,1852095
Seq_33_LinJ.05,LinJ.32,91.667,952,973,512852,512829,5.2,32.5,24,1000,13,1544760
Seq_33_LinJ.05,LinJ.19,95.0,110,129,538067,538086,5.2,32.5,20,1000,2,706124
Seq_33_LinJ.05,LinJ.04,91.304,344,366,187790,187768,5.2,32.5,23,1000,7,466507
Seq_33_LinJ.05,LinJ.32,95.0,698,717,155351,155370,5.2,32.5,20,1000,13,1544760
Seq_293_LinJ.25,LinJ.35,95.0,464,483,241802,241783,5.2,32.5,20,1000,16,2019672
Seq_293_LinJ.25,LinJ.26,100.0,623,639,927907,927891,5.2,32.5,17,1000,7,1055293
Seq_293_LinJ.25,LinJ.08,86.207,570,598,433875,433847,5.2,32.5,29,1000,11,515747
Seq_293_LinJ.25,LinJ.27,100.0,451,467,868694,868678,5.2,32.5,17,1000,4,1175412
Seq_293_LinJ.25,LinJ.27,100.0,834,850,9274,9258,5.2,32.5,17,1000,4,1175412
Seq_293_LinJ.25,LinJ.31,95.0,830,849,1293915,1293934,5.2,32.5,20,1000,8,1529246
Seq_293_LinJ.25,LinJ.31,95.0,329,348,737051,737032,5.2,32.5,20,1000,8,1529246
Seq_293_LinJ.25,LinJ.31,88.889,315,339,211911,211937,5.2,32.5,27,1000,8,1529246
Seq_293_LinJ.25,LinJ.20,95.238,835,855,653262,653243,5.2,32.5,21,1000,12,731244
Seq_293_LinJ.25,LinJ.20,95.238,413,433,588339,588320,5.2,32.5,21,1000,12,731244
Seq_293_LinJ.25,LinJ.33,95.0,254,273,357502,357521,5.2,32.5,20,1000,8,1532318
Seq_293_LinJ.25,LinJ.35,91.667,533,554,1682970,1682947,5.2,32.5,24,1000,16,2019672
Seq_293_LinJ.25,LinJ.35,100.0,827,843,914572,914588,5.2,32.5,17,1000,16,2019672
Seq_293_LinJ.25,LinJ.35,95.0,77,96,504568,504549,5.2,32.5,20,1000,16,2019672
Seq_293_LinJ.25,LinJ.35,100.0,466,482,422034,422050,5.2,32.5,17,1000,16,2019672
Seq_293_LinJ.25,LinJ.35,100.0,468,484,209019,209003,5.2,32.5,17,1000,16,2019672
Seq_293_LinJ.25,LinJ.19,82.5,834,873,484484,484449,5.2,32.5,40,1000,7,706124
Seq_293_LinJ.25,LinJ.08,95.0,338,357,144069,144050,5.2,32.5,20,1000,11,515747
Seq_293_LinJ.25,LinJ.26,95.0,823,842,668684,668703,5.2,32.5,20,1000,7,1055293
Seq_293_LinJ.25,LinJ.16,95.238,208,227,515823,515803,5.2,32.5,21,1000,4,688184
Seq_293_LinJ.25,LinJ.17,81.395,309,349,186231,186191,5.2,32.5,43,1000,7,690898
Seq_293_LinJ.25,LinJ.21,91.304,727,749,523688,523710,5.2,32.5,23,1000,8,764861
Seq_293_LinJ.25,LinJ.21,100.0,331,347,454838,454854,5.2,32.5,17,1000,8,764861
Seq_293_LinJ.25,LinJ.21,95.0,836,855,450691,450672,5.2,32.5,20,1000,8,764861
Seq_293_LinJ.25,LinJ.28,95.0,329,348,1067469,1067488,5.2,32.5,20,1000,11,1205031
Seq_293_LinJ.25,LinJ.28,85.294,534,563,861302,861269,5.2,32.5,34,1000,11,1205031
Seq_301_LinJ.26,LinJ.30,95.238,519,539,474616,474635,5.2,32.5,21,1000,5,1353302
Seq_293_LinJ.25,LinJ.28,95.238,215,235,93048,93067,5.2,32.5,21,1000,11,1205031
Seq_293_LinJ.25,LinJ.20,84.848,319,350,328513,328544,5.2,32.5,33,1000,12,731244
Seq_293_LinJ.25,LinJ.20,84.848,319,350,126454,126485,5.2,32.5,33,1000,12,731244
Seq_33_LinJ.05,LinJ.03,95.0,108,127,319279,319260,5.2,32.5,20,1000,2,389657
Seq_293_LinJ.25,LinJ.32,100.0,911,927,549053,549037,5.2,32.5,17,1000,11,1544760
Seq_293_LinJ.25,LinJ.32,88.462,63,88,481339,481364,5.2,32.5,26,1000,11,1544760
Seq_293_LinJ.25,LinJ.25,95.238,782,801,868650,868630,5.2,32.5,21,1000,100,895083
Seq_293_LinJ.25,LinJ.25,88.462,150,175,313251,313276,5.2,32.5,26,1000,100,895083
Seq_293_LinJ.25,LinJ.05,91.304,823,845,252703,252681,5.2,32.5,23,1000,2,467714
Seq_33_LinJ.05,LinJ.27,100.0,648,664,1049347,1049363,5.2,32.5,17,1000,6,1175412
Seq_33_LinJ.05,LinJ.27,100.0,810,826,841080,841096,5.2,32.5,17,1000,6,1175412
Seq_33_LinJ.05,LinJ.16,86.667,201,229,47343,47371,5.2,32.5,30,1000,7,688184
