qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_534_LinJ.34,Seq_534_LinJ.34,100.0,242,0,0,1,242,1,242,9.11e-128,448.0,242,242
Seq_534_LinJ.34,Seq_538_LinJ.34,97.951,244,3,2,1,242,1,244,5.52e-120,422.0,242,1467
Seq_534_LinJ.34,Seq_532_LinJ.34,96.311,244,5,4,1,242,1,242,9.31e-113,398.0,242,1456
Seq_535_LinJ.34,Seq_535_LinJ.34,100.0,203,0,0,1,203,1,203,3.6299999999999997e-106,375.0,203,203
Seq_535_LinJ.34,Seq_532_LinJ.34,96.535,202,2,5,6,203,420,620,2.87e-92,329.0,203,1456
Seq_535_LinJ.34,Seq_538_LinJ.34,96.517,201,2,5,6,202,423,622,1.0299999999999999e-91,327.0,203,1467
Seq_535_LinJ.34,Seq_527_LinJ.34,96.517,201,2,5,6,202,246,445,1.0299999999999999e-91,327.0,203,1188
Seq_535_LinJ.34,Seq_524_LinJ.34,96.04,202,2,6,6,203,246,445,1.33e-90,324.0,203,1278
Seq_535_LinJ.34,Seq_530_LinJ.34,96.02,201,3,5,6,202,246,445,4.7999999999999995e-90,322.0,203,1185
Seq_536_LinJ.34,Seq_536_LinJ.34,100.0,644,0,0,1,644,1,644,0.0,1190.0,644,644
Seq_536_LinJ.34,Seq_538_LinJ.34,99.071,646,2,4,1,644,822,1465,0.0,1157.0,644,1467
Seq_536_LinJ.34,Seq_532_LinJ.34,97.997,649,0,11,1,644,816,1456,0.0,1114.0,644,1456
Seq_536_LinJ.34,Seq_524_LinJ.34,97.218,647,2,15,1,644,642,1275,0.0,1081.0,644,1278
Seq_536_LinJ.34,Seq_530_LinJ.34,98.155,542,4,5,107,644,646,1185,0.0,941.0,644,1185
Seq_536_LinJ.34,Seq_527_LinJ.34,97.786,542,7,4,107,644,645,1185,0.0,929.0,644,1188
Seq_536_LinJ.34,Seq_539_LinJ.34,97.889,379,5,3,265,642,121,497,0.0,652.0,644,502
Seq_537_LinJ.34,Seq_537_LinJ.34,100.0,1664,0,0,1,1664,1,1664,0.0,3073.0,1664,1664
Seq_537_LinJ.34,Seq_531_LinJ.34,98.329,1676,4,23,1,1664,1,1664,0.0,2918.0,1664,1664
Seq_537_LinJ.34,Seq_533_LinJ.34,95.743,1292,11,30,1,1256,1,1284,0.0,2041.0,1664,1695
Seq_537_LinJ.34,Seq_533_LinJ.34,94.958,238,6,6,1430,1664,1461,1695,5.33e-103,368.0,1664,1695
Seq_537_LinJ.34,Seq_525_LinJ.34,98.104,1002,10,9,1,996,1,999,0.0,1736.0,1664,1013
Seq_537_LinJ.34,Seq_522_LinJ.34,98.006,1003,9,11,1,996,1,999,0.0,1731.0,1664,1013
Seq_537_LinJ.34,Seq_528_LinJ.34,97.807,1003,12,10,1,996,1,1000,0.0,1722.0,1664,1014
Seq_537_LinJ.34,Seq_542_LinJ.34,88.957,163,16,1,191,351,21,183,2.0599999999999997e-52,200.0,1664,183
Seq_537_LinJ.34,Seq_543_LinJ.34,95.238,126,4,2,3,126,407,532,7.4e-52,198.0,1664,612
Seq_537_LinJ.34,Seq_541_LinJ.34,95.238,126,4,2,3,126,407,532,7.4e-52,198.0,1664,612
Seq_537_LinJ.34,Seq_544_LinJ.34,88.344,163,17,1,191,351,21,183,9.57e-51,195.0,1664,183
Seq_537_LinJ.34,Seq_529_LinJ.34,89.13,138,13,2,1118,1253,1,138,1.61e-43,171.0,1664,744
Seq_537_LinJ.34,Seq_526_LinJ.34,89.13,138,13,2,1118,1253,1,138,1.61e-43,171.0,1664,744
Seq_537_LinJ.34,Seq_516_LinJ.34,90.984,122,11,0,1,122,22,143,7.509999999999999e-42,165.0,1664,152
Seq_537_LinJ.34,Seq_523_LinJ.34,88.406,138,13,3,1118,1253,1,137,2.7e-41,163.0,1664,741
Seq_538_LinJ.34,Seq_538_LinJ.34,100.0,1467,0,0,1,1467,1,1467,0.0,2710.0,1467,1467
Seq_538_LinJ.34,Seq_532_LinJ.34,98.438,1472,0,20,1,1465,1,1456,0.0,2569.0,1467,1456
Seq_538_LinJ.34,Seq_524_LinJ.34,97.836,1294,5,21,180,1467,1,1277,0.0,2213.0,1467,1278
Seq_538_LinJ.34,Seq_536_LinJ.34,99.071,646,2,4,822,1465,1,644,0.0,1157.0,1467,644
Seq_538_LinJ.34,Seq_527_LinJ.34,98.618,651,6,3,180,827,1,651,0.0,1149.0,1467,1188
Seq_538_LinJ.34,Seq_527_LinJ.34,98.527,543,5,2,928,1467,645,1187,0.0,955.0,1467,1188
Seq_538_LinJ.34,Seq_530_LinJ.34,98.006,652,9,4,180,827,1,652,0.0,1129.0,1467,1185
Seq_538_LinJ.34,Seq_530_LinJ.34,98.706,541,3,3,928,1465,646,1185,0.0,957.0,1467,1185
Seq_538_LinJ.34,Seq_539_LinJ.34,98.168,382,5,2,1087,1467,121,501,0.0,665.0,1467,502
Seq_538_LinJ.34,Seq_534_LinJ.34,97.951,244,3,2,1,244,1,242,3.55e-119,422.0,1467,242
Seq_538_LinJ.34,Seq_535_LinJ.34,96.517,201,2,5,423,622,6,202,7.959999999999999e-91,327.0,1467,203
Seq_538_LinJ.34,Seq_540_LinJ.34,98.182,110,2,0,399,508,1,110,3.03e-50,193.0,1467,118
Seq_539_LinJ.34,Seq_539_LinJ.34,100.0,502,0,0,1,502,1,502,0.0,928.0,502,502
Seq_539_LinJ.34,Seq_530_LinJ.34,98.945,379,4,0,119,497,805,1183,0.0,678.0,502,1185
Seq_539_LinJ.34,Seq_524_LinJ.34,98.442,385,4,2,119,502,895,1278,0.0,676.0,502,1278
Seq_539_LinJ.34,Seq_538_LinJ.34,98.168,382,5,2,121,501,1087,1467,0.0,665.0,502,1467
Seq_539_LinJ.34,Seq_527_LinJ.34,97.922,385,7,1,119,502,804,1188,0.0,665.0,502,1188
Seq_539_LinJ.34,Seq_532_LinJ.34,98.153,379,4,3,119,497,1079,1454,0.0,658.0,502,1456
Seq_539_LinJ.34,Seq_536_LinJ.34,97.889,379,5,3,121,497,265,642,0.0,652.0,502,644
Seq_540_LinJ.34,Seq_540_LinJ.34,100.0,118,0,0,1,118,1,118,3.5100000000000004e-59,219.0,118,118
Seq_540_LinJ.34,Seq_538_LinJ.34,98.182,110,2,0,1,110,399,508,2.13e-51,193.0,118,1467
Seq_540_LinJ.34,Seq_532_LinJ.34,98.182,110,2,0,1,110,396,505,2.13e-51,193.0,118,1456
Seq_540_LinJ.34,Seq_530_LinJ.34,97.273,110,3,0,1,110,222,331,9.91e-50,187.0,118,1185
Seq_540_LinJ.34,Seq_527_LinJ.34,97.273,110,3,0,1,110,222,331,9.91e-50,187.0,118,1188
Seq_540_LinJ.34,Seq_524_LinJ.34,97.273,110,2,1,1,110,222,330,3.56e-49,185.0,118,1278
Seq_541_LinJ.34,Seq_541_LinJ.34,100.0,612,0,0,1,612,1,612,0.0,1131.0,612,612
Seq_541_LinJ.34,Seq_543_LinJ.34,99.346,612,4,0,1,612,1,612,0.0,1109.0,612,612
Seq_541_LinJ.34,Seq_537_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1664
Seq_541_LinJ.34,Seq_531_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1664
Seq_541_LinJ.34,Seq_528_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1014
Seq_541_LinJ.34,Seq_525_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1013
Seq_541_LinJ.34,Seq_522_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1013
Seq_541_LinJ.34,Seq_533_LinJ.34,95.238,126,3,3,407,532,3,125,9.619999999999999e-52,196.0,612,1695
Seq_541_LinJ.34,Seq_516_LinJ.34,90.984,122,9,2,409,530,26,145,9.759999999999999e-42,163.0,612,152
Seq_542_LinJ.34,Seq_542_LinJ.34,100.0,183,0,0,1,183,1,183,4.25e-95,339.0,183,183
Seq_542_LinJ.34,Seq_544_LinJ.34,99.454,183,1,0,1,183,1,183,1.98e-93,333.0,183,183
Seq_542_LinJ.34,Seq_528_LinJ.34,89.571,163,15,1,21,183,191,351,4.5e-55,206.0,183,1014
Seq_542_LinJ.34,Seq_525_LinJ.34,89.571,163,15,1,21,183,191,351,4.5e-55,206.0,183,1013
Seq_542_LinJ.34,Seq_522_LinJ.34,89.571,163,15,1,21,183,191,351,4.5e-55,206.0,183,1013
Seq_542_LinJ.34,Seq_537_LinJ.34,88.957,163,16,1,21,183,191,351,2.09e-53,200.0,183,1664
Seq_542_LinJ.34,Seq_533_LinJ.34,88.344,163,16,2,21,183,189,348,3.5e-51,193.0,183,1695
Seq_542_LinJ.34,Seq_531_LinJ.34,88.344,163,16,2,21,183,191,350,3.5e-51,193.0,183,1664
Seq_543_LinJ.34,Seq_543_LinJ.34,100.0,612,0,0,1,612,1,612,0.0,1131.0,612,612
Seq_543_LinJ.34,Seq_541_LinJ.34,99.346,612,4,0,1,612,1,612,0.0,1109.0,612,612
Seq_543_LinJ.34,Seq_537_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1664
Seq_543_LinJ.34,Seq_531_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1664
Seq_543_LinJ.34,Seq_528_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1014
Seq_543_LinJ.34,Seq_525_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1013
Seq_543_LinJ.34,Seq_522_LinJ.34,95.238,126,4,2,407,532,3,126,2.68e-52,198.0,612,1013
Seq_543_LinJ.34,Seq_533_LinJ.34,95.238,126,3,3,407,532,3,125,9.619999999999999e-52,196.0,612,1695
Seq_543_LinJ.34,Seq_516_LinJ.34,90.984,122,9,2,409,530,26,145,9.759999999999999e-42,163.0,612,152
Seq_544_LinJ.34,Seq_544_LinJ.34,100.0,183,0,0,1,183,1,183,4.25e-95,339.0,183,183
Seq_544_LinJ.34,Seq_542_LinJ.34,99.454,183,1,0,1,183,1,183,1.98e-93,333.0,183,183
Seq_544_LinJ.34,Seq_528_LinJ.34,88.957,163,16,1,21,183,191,351,2.09e-53,200.0,183,1014
Seq_544_LinJ.34,Seq_525_LinJ.34,88.957,163,16,1,21,183,191,351,2.09e-53,200.0,183,1013
Seq_544_LinJ.34,Seq_522_LinJ.34,88.957,163,16,1,21,183,191,351,2.09e-53,200.0,183,1013
Seq_544_LinJ.34,Seq_537_LinJ.34,88.344,163,17,1,21,183,191,351,9.73e-52,195.0,183,1664
Seq_544_LinJ.34,Seq_533_LinJ.34,87.73,163,17,2,21,183,189,348,1.63e-49,187.0,183,1695
Seq_544_LinJ.34,Seq_531_LinJ.34,87.73,163,17,2,21,183,191,350,1.63e-49,187.0,183,1664
Seq_545_LinJ.34,Seq_550_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_545_LinJ.34,Seq_547_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_545_LinJ.34,Seq_545_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_546_LinJ.34,Seq_546_LinJ.34,100.0,105,0,0,1,105,1,105,5.16e-52,195.0,105,105
Seq_546_LinJ.34,Seq_551_LinJ.34,99.048,105,1,0,1,105,1,105,2.4e-50,189.0,105,105
Seq_546_LinJ.34,Seq_548_LinJ.34,99.048,105,0,1,1,105,1,104,8.63e-50,187.0,105,104
Seq_547_LinJ.34,Seq_550_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_547_LinJ.34,Seq_547_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_547_LinJ.34,Seq_545_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_548_LinJ.34,Seq_548_LinJ.34,100.0,104,0,0,1,104,1,104,1.83e-51,193.0,104,104
Seq_548_LinJ.34,Seq_546_LinJ.34,99.048,105,0,1,1,104,1,105,8.54e-50,187.0,104,105
Seq_548_LinJ.34,Seq_551_LinJ.34,98.095,105,1,1,1,104,1,105,3.9699999999999994e-48,182.0,104,105
Seq_549_LinJ.34,Seq_549_LinJ.34,100.0,103,0,0,1,103,1,103,6.52e-51,191.0,103,103
Seq_550_LinJ.34,Seq_550_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_550_LinJ.34,Seq_547_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_550_LinJ.34,Seq_545_LinJ.34,100.0,178,0,0,1,178,1,178,2.48e-92,329.0,178,178
Seq_551_LinJ.34,Seq_551_LinJ.34,100.0,105,0,0,1,105,1,105,5.16e-52,195.0,105,105
Seq_551_LinJ.34,Seq_546_LinJ.34,99.048,105,1,0,1,105,1,105,2.4e-50,189.0,105,105
Seq_551_LinJ.34,Seq_548_LinJ.34,98.095,105,1,1,1,105,1,104,4.02e-48,182.0,105,104
Seq_552_LinJ.34,Seq_552_LinJ.34,100.0,644,0,0,1,644,1,644,0.0,1190.0,644,644
Seq_553_LinJ.34,Seq_553_LinJ.34,100.0,558,0,0,1,558,1,558,0.0,1031.0,558,558
Seq_554_LinJ.34,Seq_554_LinJ.34,100.0,578,0,0,1,578,1,578,0.0,1068.0,578,578
Seq_555_LinJ.34,Seq_555_LinJ.34,100.0,122,0,0,1,122,1,122,2.1799999999999998e-61,226.0,122,122
Seq_556_LinJ.34,Seq_556_LinJ.34,100.0,231,0,0,1,231,1,231,1.13e-121,427.0,231,231
Seq_556_LinJ.34,Seq_621_LinJ.35,87.665,227,24,4,1,224,1,226,1.21e-71,261.0,231,262
Seq_557_LinJ.34,Seq_583_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_557_LinJ.34,Seq_575_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_557_LinJ.34,Seq_570_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_557_LinJ.34,Seq_565_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_557_LinJ.34,Seq_560_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_557_LinJ.34,Seq_557_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_558_LinJ.34,Seq_558_LinJ.34,100.0,263,0,0,1,263,1,263,2.11e-139,486.0,263,263
Seq_558_LinJ.34,Seq_584_LinJ.34,99.24,263,1,1,1,263,1,262,1.6399999999999998e-135,473.0,263,262
Seq_558_LinJ.34,Seq_576_LinJ.34,99.24,263,0,1,1,263,1,261,1.6399999999999998e-135,473.0,263,261
Seq_558_LinJ.34,Seq_571_LinJ.34,99.24,263,0,1,1,263,1,261,1.6399999999999998e-135,473.0,263,261
Seq_558_LinJ.34,Seq_566_LinJ.34,99.24,263,0,1,1,263,1,261,1.6399999999999998e-135,473.0,263,261
Seq_558_LinJ.34,Seq_561_LinJ.34,99.24,263,0,1,1,263,1,261,1.6399999999999998e-135,473.0,263,261
Seq_558_LinJ.34,Seq_580_LinJ.34,98.859,263,1,1,1,263,1,261,7.65e-134,468.0,263,261
Seq_559_LinJ.34,Seq_559_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_559_LinJ.34,Seq_567_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_559_LinJ.34,Seq_562_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_559_LinJ.34,Seq_585_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_559_LinJ.34,Seq_581_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_559_LinJ.34,Seq_577_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_559_LinJ.34,Seq_572_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_560_LinJ.34,Seq_583_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_560_LinJ.34,Seq_575_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_560_LinJ.34,Seq_570_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_560_LinJ.34,Seq_565_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_560_LinJ.34,Seq_560_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_560_LinJ.34,Seq_557_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_561_LinJ.34,Seq_576_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_561_LinJ.34,Seq_571_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_561_LinJ.34,Seq_566_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_561_LinJ.34,Seq_561_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_561_LinJ.34,Seq_580_LinJ.34,99.617,261,1,0,1,261,1,261,1.26e-136,477.0,261,261
Seq_561_LinJ.34,Seq_558_LinJ.34,99.24,263,0,1,1,261,1,263,1.63e-135,473.0,261,263
Seq_561_LinJ.34,Seq_584_LinJ.34,99.237,262,1,1,1,261,1,262,5.86e-135,472.0,261,262
Seq_562_LinJ.34,Seq_567_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_562_LinJ.34,Seq_562_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_562_LinJ.34,Seq_585_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_562_LinJ.34,Seq_581_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_562_LinJ.34,Seq_577_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_562_LinJ.34,Seq_572_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_562_LinJ.34,Seq_559_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_563_LinJ.34,Seq_573_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_563_LinJ.34,Seq_568_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_563_LinJ.34,Seq_563_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_563_LinJ.34,Seq_578_LinJ.34,99.825,573,1,0,1,573,1,573,0.0,1053.0,661,690
Seq_564_LinJ.34,Seq_586_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,1040
Seq_564_LinJ.34,Seq_582_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_564_LinJ.34,Seq_579_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_564_LinJ.34,Seq_574_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_564_LinJ.34,Seq_569_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_564_LinJ.34,Seq_564_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_564_LinJ.34,Seq_64_LinJ.08,86.916,214,23,5,1,212,1,211,1.18e-63,235.0,359,337
Seq_565_LinJ.34,Seq_583_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_565_LinJ.34,Seq_575_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_565_LinJ.34,Seq_570_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_565_LinJ.34,Seq_565_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_565_LinJ.34,Seq_560_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_565_LinJ.34,Seq_557_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_566_LinJ.34,Seq_576_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_566_LinJ.34,Seq_571_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_566_LinJ.34,Seq_566_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_566_LinJ.34,Seq_561_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_566_LinJ.34,Seq_580_LinJ.34,99.617,261,1,0,1,261,1,261,1.26e-136,477.0,261,261
Seq_566_LinJ.34,Seq_558_LinJ.34,99.24,263,0,1,1,261,1,263,1.63e-135,473.0,261,263
Seq_566_LinJ.34,Seq_584_LinJ.34,99.237,262,1,1,1,261,1,262,5.86e-135,472.0,261,262
Seq_567_LinJ.34,Seq_567_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_567_LinJ.34,Seq_562_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_567_LinJ.34,Seq_585_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_567_LinJ.34,Seq_581_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_567_LinJ.34,Seq_577_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_567_LinJ.34,Seq_572_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_567_LinJ.34,Seq_559_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_568_LinJ.34,Seq_573_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_568_LinJ.34,Seq_568_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_568_LinJ.34,Seq_563_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_568_LinJ.34,Seq_578_LinJ.34,99.825,573,1,0,1,573,1,573,0.0,1053.0,661,690
Seq_569_LinJ.34,Seq_586_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,1040
Seq_569_LinJ.34,Seq_582_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_569_LinJ.34,Seq_579_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_569_LinJ.34,Seq_574_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_569_LinJ.34,Seq_569_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_569_LinJ.34,Seq_564_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_569_LinJ.34,Seq_64_LinJ.08,86.916,214,23,5,1,212,1,211,1.18e-63,235.0,359,337
Seq_570_LinJ.34,Seq_583_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_570_LinJ.34,Seq_575_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_570_LinJ.34,Seq_570_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_570_LinJ.34,Seq_565_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_570_LinJ.34,Seq_560_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_570_LinJ.34,Seq_557_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_571_LinJ.34,Seq_576_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_571_LinJ.34,Seq_571_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_571_LinJ.34,Seq_566_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_571_LinJ.34,Seq_561_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
Seq_571_LinJ.34,Seq_580_LinJ.34,99.617,261,1,0,1,261,1,261,1.26e-136,477.0,261,261
Seq_571_LinJ.34,Seq_558_LinJ.34,99.24,263,0,1,1,261,1,263,1.63e-135,473.0,261,263
Seq_571_LinJ.34,Seq_584_LinJ.34,99.237,262,1,1,1,261,1,262,5.86e-135,472.0,261,262
Seq_572_LinJ.34,Seq_577_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_572_LinJ.34,Seq_572_LinJ.34,100.0,421,0,0,1,421,1,421,0.0,778.0,421,421
Seq_572_LinJ.34,Seq_567_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_572_LinJ.34,Seq_562_LinJ.34,99.762,421,1,0,1,421,1,421,0.0,773.0,421,421
Seq_572_LinJ.34,Seq_585_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_572_LinJ.34,Seq_581_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_572_LinJ.34,Seq_559_LinJ.34,99.525,421,2,0,1,421,1,421,0.0,767.0,421,421
Seq_573_LinJ.34,Seq_573_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_573_LinJ.34,Seq_568_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_573_LinJ.34,Seq_563_LinJ.34,100.0,661,0,0,1,661,1,661,0.0,1221.0,661,661
Seq_573_LinJ.34,Seq_578_LinJ.34,99.825,573,1,0,1,573,1,573,0.0,1053.0,661,690
Seq_574_LinJ.34,Seq_586_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,1040
Seq_574_LinJ.34,Seq_582_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_574_LinJ.34,Seq_579_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_574_LinJ.34,Seq_574_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_574_LinJ.34,Seq_569_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_574_LinJ.34,Seq_564_LinJ.34,100.0,359,0,0,1,359,1,359,0.0,664.0,359,359
Seq_574_LinJ.34,Seq_64_LinJ.08,86.916,214,23,5,1,212,1,211,1.18e-63,235.0,359,337
Seq_575_LinJ.34,Seq_583_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_575_LinJ.34,Seq_575_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_575_LinJ.34,Seq_570_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_575_LinJ.34,Seq_565_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_575_LinJ.34,Seq_560_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_575_LinJ.34,Seq_557_LinJ.34,100.0,262,0,0,1,262,1,262,7.56e-139,484.0,262,262
Seq_576_LinJ.34,Seq_576_LinJ.34,100.0,261,0,0,1,261,1,261,2.7099999999999995e-138,483.0,261,261
