qseqid,sseqid,pident,qstart,qend,sstart,send,evalue,bitscore,length,qlen,qcovs,slen
Seq_671_LinJ.36,LinJ.24,100.0,83,97,131640,131626,5.5,28.8,15,101,98,863815
Seq_671_LinJ.36,LinJ.24,100.0,83,97,808936,808922,5.5,28.8,15,101,98,863815
Seq_671_LinJ.36,LinJ.34,100.0,86,100,1055204,1055190,5.5,28.8,15,101,92,1852095
Seq_671_LinJ.36,LinJ.34,90.476,80,100,401923,401903,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.36,90.909,79,99,7492,7471,5.5,28.8,22,101,100,2743073
Seq_671_LinJ.36,LinJ.34,87.5,28,51,1055801,1055778,5.5,28.8,24,101,92,1852095
Seq_671_LinJ.36,LinJ.01,90.476,68,88,190794,190774,5.5,28.8,21,101,21,278267
Seq_671_LinJ.36,LinJ.34,90.476,80,100,347216,347196,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.34,90.476,80,100,356584,356564,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.29,100.0,65,79,46454,46440,5.5,28.8,15,101,71,1272419
Seq_671_LinJ.36,LinJ.29,90.476,79,99,184590,184610,5.5,28.8,21,101,71,1272419
Seq_671_LinJ.36,LinJ.29,94.444,59,76,211450,211433,5.5,28.8,18,101,71,1272419
Seq_671_LinJ.36,LinJ.15,94.444,83,100,571799,571816,5.5,28.8,18,101,39,650324
Seq_671_LinJ.36,LinJ.15,100.0,11,25,619211,619197,5.5,28.8,15,101,39,650324
Seq_671_LinJ.36,LinJ.06,100.0,82,96,429059,429045,5.5,28.8,15,101,18,525234
Seq_671_LinJ.36,LinJ.30,94.444,78,95,604849,604832,5.5,28.8,18,101,98,1353302
Seq_671_LinJ.36,LinJ.21,100.0,82,96,314262,314276,5.5,28.8,15,101,71,764861
Seq_671_LinJ.36,LinJ.34,78.0,4,51,237273,237321,5.5,28.8,50,101,92,1852095
Seq_671_LinJ.36,LinJ.27,100.0,47,61,200145,200159,5.5,28.8,15,101,87,1175412
Seq_671_LinJ.36,LinJ.27,100.0,4,18,289752,289766,5.5,28.8,15,101,87,1175412
Seq_671_LinJ.36,LinJ.27,100.0,4,18,448955,448941,5.5,28.8,15,101,87,1175412
Seq_671_LinJ.36,LinJ.12,94.444,68,85,222566,222583,5.5,28.8,18,101,32,593475
Seq_671_LinJ.36,LinJ.33,88.462,2,24,1001796,1001821,5.5,28.8,26,101,99,1532318
Seq_671_LinJ.36,LinJ.33,87.5,28,51,36083,36060,5.5,28.8,24,101,99,1532318
Seq_671_LinJ.36,LinJ.33,87.5,28,51,45590,45567,5.5,28.8,24,101,99,1532318
Seq_671_LinJ.36,LinJ.33,87.5,28,51,48132,48109,5.5,28.8,24,101,99,1532318
Seq_671_LinJ.36,LinJ.16,87.5,30,53,305312,305289,5.5,28.8,24,101,46,688184
Seq_671_LinJ.36,LinJ.16,90.909,78,99,376291,376271,5.5,28.8,22,101,46,688184
Seq_671_LinJ.36,LinJ.16,90.909,78,99,381335,381315,5.5,28.8,22,101,46,688184
Seq_671_LinJ.36,LinJ.16,90.909,78,99,520851,520871,5.5,28.8,22,101,46,688184
Seq_671_LinJ.36,LinJ.20,94.444,73,90,550850,550867,5.5,28.8,18,101,95,731244
Seq_671_LinJ.36,LinJ.20,94.444,73,90,575513,575530,5.5,28.8,18,101,95,731244
Seq_671_LinJ.36,LinJ.33,87.5,28,51,83139,83116,5.5,28.8,24,101,99,1532318
Seq_671_LinJ.36,LinJ.33,94.444,78,95,746302,746319,5.5,28.8,18,101,99,1532318
Seq_671_LinJ.36,LinJ.33,94.444,84,101,457498,457515,5.5,28.8,18,101,99,1532318
Seq_671_LinJ.36,LinJ.08,94.444,82,99,157630,157613,5.5,28.8,18,101,33,515747
Seq_671_LinJ.36,LinJ.08,100.0,26,40,358276,358262,5.5,28.8,15,101,33,515747
Seq_671_LinJ.36,LinJ.28,87.5,30,53,277005,276982,5.5,28.8,24,101,79,1205031
Seq_671_LinJ.36,LinJ.28,100.0,80,94,295107,295093,5.5,28.8,15,101,79,1205031
Seq_671_LinJ.36,LinJ.09,100.0,83,97,261115,261129,5.5,28.8,15,101,65,581924
Seq_671_LinJ.36,LinJ.30,82.353,22,53,194186,194219,5.5,28.8,34,101,98,1353302
Seq_671_LinJ.36,LinJ.34,87.5,28,51,1019764,1019741,5.5,28.8,24,101,92,1852095
Seq_671_LinJ.36,LinJ.02,90.909,79,99,7485,7464,5.5,28.8,22,101,48,356299
Seq_671_LinJ.36,LinJ.35,94.737,6,23,64320,64338,5.5,28.8,19,101,61,2019672
Seq_671_LinJ.36,LinJ.35,87.5,28,51,441886,441909,5.5,28.8,24,101,61,2019672
Seq_671_LinJ.36,LinJ.26,100.0,84,98,134409,134395,5.5,28.8,15,101,44,1055293
Seq_671_LinJ.36,LinJ.08,100.0,26,40,404047,404033,5.5,28.8,15,101,33,515747
Seq_671_LinJ.36,LinJ.10,94.444,1,18,371515,371498,5.5,28.8,18,101,47,588579
Seq_671_LinJ.36,LinJ.10,94.444,1,18,374269,374252,5.5,28.8,18,101,47,588579
Seq_671_LinJ.36,LinJ.10,100.0,82,96,424410,424396,5.5,28.8,15,101,47,588579
Seq_671_LinJ.36,LinJ.34,90.476,80,100,361652,361632,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.34,90.476,80,100,371932,371912,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.36,90.476,79,99,886532,886552,5.5,28.8,21,101,100,2743073
Seq_671_LinJ.36,LinJ.36,100.0,83,97,1499550,1499564,5.5,28.8,15,101,100,2743073
Seq_671_LinJ.36,LinJ.34,90.476,80,100,416583,416563,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.16,87.5,30,53,262729,262706,5.5,28.8,24,101,46,688184
Seq_671_LinJ.36,LinJ.05,100.0,82,96,168573,168587,5.5,28.8,15,101,26,467714
Seq_671_LinJ.36,LinJ.20,73.118,7,96,483719,483629,5.5,28.8,93,101,95,731244
Seq_671_LinJ.36,LinJ.05,100.0,82,96,165455,165469,5.5,28.8,15,101,26,467714
Seq_671_LinJ.36,LinJ.36,73.958,4,95,2665439,2665352,5.5,28.8,96,101,100,2743073
Seq_671_LinJ.36,LinJ.32,94.444,82,99,681626,681609,5.5,28.8,18,101,96,1544760
Seq_671_LinJ.36,LinJ.36,100.0,84,98,1784718,1784704,5.5,28.8,15,101,100,2743073
Seq_671_LinJ.36,LinJ.36,100.0,81,95,1938069,1938055,5.5,28.8,15,101,100,2743073
Seq_671_LinJ.36,LinJ.12,90.476,79,99,218442,218422,5.5,28.8,21,101,32,593475
Seq_671_LinJ.36,LinJ.33,87.5,28,51,109759,109782,5.5,28.8,24,101,99,1532318
Seq_671_LinJ.36,LinJ.33,100.0,3,17,294637,294651,5.5,28.8,15,101,99,1532318
Seq_671_LinJ.36,LinJ.10,84.375,73,101,477214,477245,5.5,28.8,32,101,47,588579
Seq_671_LinJ.36,LinJ.26,85.185,26,52,224693,224667,5.5,28.8,27,101,44,1055293
Seq_671_LinJ.36,LinJ.21,90.909,79,99,7583,7562,5.5,28.8,22,101,71,764861
Seq_671_LinJ.36,LinJ.25,90.909,79,99,887277,887298,5.5,28.8,22,101,96,895083
Seq_671_LinJ.36,LinJ.20,78.0,3,52,682267,682222,5.5,28.8,50,101,95,731244
Seq_671_LinJ.36,LinJ.28,94.444,83,100,665640,665657,5.5,28.8,18,101,79,1205031
Seq_671_LinJ.36,LinJ.28,100.0,29,43,1065906,1065892,5.5,28.8,15,101,79,1205031
Seq_671_LinJ.36,LinJ.32,100.0,69,83,1045078,1045092,5.5,28.8,15,101,96,1544760
Seq_671_LinJ.36,LinJ.31,100.0,3,17,1202156,1202142,5.5,28.8,15,101,68,1529246
Seq_671_LinJ.36,LinJ.31,90.909,79,99,1521354,1521375,5.5,28.8,22,101,68,1529246
Seq_671_LinJ.36,LinJ.36,100.0,82,96,1942364,1942350,5.5,28.8,15,101,100,2743073
Seq_671_LinJ.36,LinJ.30,87.5,30,53,205944,205921,5.5,28.8,24,101,98,1353302
Seq_671_LinJ.36,LinJ.33,87.5,28,51,7781,7804,5.5,28.8,24,101,99,1532318
Seq_671_LinJ.36,LinJ.27,94.444,83,100,698594,698577,5.5,28.8,18,101,87,1175412
Seq_671_LinJ.36,LinJ.24,94.444,56,73,104393,104410,5.5,28.8,18,101,98,863815
Seq_671_LinJ.36,LinJ.30,82.353,22,53,337065,337098,5.5,28.8,34,101,98,1353302
Seq_671_LinJ.36,LinJ.32,100.0,85,99,735620,735606,5.5,28.8,15,101,96,1544760
Seq_671_LinJ.36,LinJ.32,83.871,65,95,790819,790790,5.5,28.8,31,101,96,1544760
Seq_671_LinJ.36,LinJ.29,100.0,63,77,523974,523960,5.5,28.8,15,101,71,1272419
Seq_671_LinJ.36,LinJ.34,90.476,80,100,397089,397069,5.5,28.8,21,101,92,1852095
Seq_671_LinJ.36,LinJ.34,94.444,28,45,1040102,1040119,5.5,28.8,18,101,92,1852095
Seq_294_LinJ.25,LinJ.36,90.476,80,100,1050200,1050220,8.1,28.8,21,139,70,2743073
Seq_294_LinJ.25,LinJ.36,100.0,31,45,1322656,1322670,8.1,28.8,15,139,70,2743073
Seq_294_LinJ.25,LinJ.36,90.476,50,70,2121494,2121474,8.1,28.8,21,139,70,2743073
Seq_294_LinJ.25,LinJ.33,81.579,30,66,710750,710784,8.1,28.8,38,139,97,1532318
Seq_294_LinJ.25,LinJ.29,87.5,45,68,1077868,1077845,8.1,28.8,24,139,100,1272419
Seq_294_LinJ.25,LinJ.33,81.579,30,66,775381,775415,8.1,28.8,38,139,97,1532318
Seq_294_LinJ.25,LinJ.07,90.476,50,70,35602,35622,8.1,28.8,21,139,78,592866
Seq_294_LinJ.25,LinJ.18,81.818,9,41,636987,636955,8.1,28.8,33,139,99,720431
Seq_294_LinJ.25,LinJ.36,90.476,80,100,1031333,1031313,8.1,28.8,21,139,70,2743073
Seq_294_LinJ.25,LinJ.09,100.0,85,99,192153,192139,8.1,28.8,15,139,68,581924
Seq_294_LinJ.25,LinJ.09,100.0,33,47,513295,513309,8.1,28.8,15,139,68,581924
Seq_294_LinJ.25,LinJ.13,75.385,4,68,628851,628790,8.1,28.8,65,139,94,659814
Seq_294_LinJ.25,LinJ.36,100.0,84,98,365470,365456,8.1,28.8,15,139,70,2743073
Seq_294_LinJ.25,LinJ.17,100.0,11,25,563100,563114,8.1,28.8,15,139,40,690898
Seq_294_LinJ.25,LinJ.31,85.714,32,58,804565,804538,8.1,28.8,28,139,70,1529246
Seq_294_LinJ.25,LinJ.31,85.714,32,58,851129,851102,8.1,28.8,28,139,70,1529246
Seq_294_LinJ.25,LinJ.18,100.0,9,23,702334,702348,8.1,28.8,15,139,99,720431
Seq_294_LinJ.25,LinJ.18,90.476,3,23,712894,712914,8.1,28.8,21,139,99,720431
Seq_294_LinJ.25,LinJ.29,87.5,45,68,1083446,1083423,8.1,28.8,24,139,100,1272419
Seq_294_LinJ.25,LinJ.21,90.476,118,138,647654,647634,8.1,28.8,21,139,41,764861
Seq_294_LinJ.25,LinJ.29,87.5,45,68,1113238,1113261,8.1,28.8,24,139,100,1272419
Seq_294_LinJ.25,LinJ.22,100.0,86,100,222280,222294,8.1,28.8,15,139,98,782154
Seq_294_LinJ.25,LinJ.29,82.857,1,31,65814,65848,8.1,28.8,35,139,100,1272419
Seq_294_LinJ.25,LinJ.30,94.444,32,49,1201260,1201277,8.1,28.8,18,139,96,1353302
Seq_294_LinJ.25,LinJ.30,94.444,32,49,1236017,1236034,8.1,28.8,18,139,96,1353302
Seq_294_LinJ.25,LinJ.32,83.871,38,68,182265,182237,8.1,28.8,31,139,37,1544760
Seq_294_LinJ.25,LinJ.32,90.476,1,21,983488,983468,8.1,28.8,21,139,37,1544760
Seq_294_LinJ.25,LinJ.30,94.444,32,49,1242570,1242553,8.1,28.8,18,139,96,1353302
Seq_294_LinJ.25,LinJ.11,100.0,2,16,81015,81001,8.1,28.8,15,139,37,568611
Seq_294_LinJ.25,LinJ.29,87.5,45,68,1106725,1106748,8.1,28.8,24,139,100,1272419
Seq_294_LinJ.25,LinJ.29,87.5,45,68,1110630,1110653,8.1,28.8,24,139,100,1272419
Seq_294_LinJ.25,LinJ.31,81.081,32,68,991081,991115,8.1,28.8,37,139,70,1529246
Seq_294_LinJ.25,LinJ.29,87.5,45,68,1104353,1104330,8.1,28.8,24,139,100,1272419
Seq_294_LinJ.25,LinJ.34,94.444,7,24,1362100,1362117,8.1,28.8,18,139,72,1852095
Seq_294_LinJ.25,LinJ.20,100.0,53,67,43935,43949,8.1,28.8,15,139,22,731244
Seq_294_LinJ.25,LinJ.20,100.0,121,135,628077,628063,8.1,28.8,15,139,22,731244
Seq_294_LinJ.25,LinJ.08,100.0,33,47,65252,65266,8.1,28.8,15,139,11,515747
Seq_294_LinJ.25,LinJ.36,90.476,50,70,2171715,2171695,8.1,28.8,21,139,70,2743073
Seq_294_LinJ.25,LinJ.31,85.714,32,58,869634,869607,8.1,28.8,28,139,70,1529246
Seq_294_LinJ.25,LinJ.36,90.476,80,100,985208,985228,8.1,28.8,21,139,70,2743073
Seq_294_LinJ.25,LinJ.18,81.818,9,41,688142,688110,8.1,28.8,33,139,99,720431
Seq_294_LinJ.25,LinJ.25,90.476,15,35,355797,355777,8.1,28.8,21,139,100,895083
Seq_205_LinJ.17,LinJ.12,88.0,93,116,176816,176792,8.5,28.8,25,146,30,593475
Seq_205_LinJ.17,LinJ.36,100.0,115,129,3566,3552,8.5,28.8,15,146,66,2743073
Seq_205_LinJ.17,LinJ.36,100.0,114,128,537152,537138,8.5,28.8,15,146,66,2743073
Seq_205_LinJ.17,LinJ.36,90.909,96,116,1414091,1414112,8.5,28.8,22,146,66,2743073
Seq_205_LinJ.17,LinJ.32,88.0,111,134,80853,80829,8.5,28.8,25,146,73,1544760
Seq_205_LinJ.17,LinJ.26,83.871,40,69,821239,821210,8.5,28.8,31,146,71,1055293
Seq_205_LinJ.17,LinJ.25,100.0,104,118,113375,113389,8.5,28.8,15,146,35,895083
Seq_205_LinJ.17,LinJ.15,94.444,74,91,254854,254871,8.5,28.8,18,146,34,650324
Seq_205_LinJ.17,LinJ.35,79.07,1,43,512726,512685,8.5,28.8,43,146,88,2019672
Seq_205_LinJ.17,LinJ.02,100.0,93,107,257794,257808,8.5,28.8,15,146,45,356299
Seq_205_LinJ.17,LinJ.28,94.444,73,90,421952,421969,8.5,28.8,18,146,64,1205031
Seq_205_LinJ.17,LinJ.28,100.0,86,100,925746,925732,8.5,28.8,15,146,64,1205031
Seq_205_LinJ.17,LinJ.28,100.0,44,58,1154639,1154653,8.5,28.8,15,146,64,1205031
Seq_205_LinJ.17,LinJ.03,100.0,95,109,88815,88829,8.5,28.8,15,146,25,389657
Seq_205_LinJ.17,LinJ.12,88.0,93,116,89514,89538,8.5,28.8,25,146,30,593475
Seq_205_LinJ.17,LinJ.31,100.0,115,129,1525278,1525292,8.5,28.8,15,146,93,1529246
Seq_205_LinJ.17,LinJ.17,73.75,59,135,157781,157703,8.5,28.8,80,146,100,690898
Seq_205_LinJ.17,LinJ.14,94.737,2,20,376031,376014,8.5,28.8,19,146,14,656132
Seq_205_LinJ.17,LinJ.20,100.0,127,141,21556,21542,8.5,28.8,15,146,10,731244
Seq_205_LinJ.17,LinJ.17,73.75,59,135,192969,192891,8.5,28.8,80,146,100,690898
Seq_205_LinJ.17,LinJ.23,94.444,120,137,784340,784323,8.5,28.8,18,146,55,786683
Seq_205_LinJ.17,LinJ.28,79.545,65,106,234561,234602,8.5,28.8,44,146,64,1205031
Seq_205_LinJ.17,LinJ.28,100.0,76,90,410914,410900,8.5,28.8,15,146,64,1205031
Seq_205_LinJ.17,LinJ.32,75.862,85,140,1398897,1398954,8.5,28.8,58,146,73,1544760
Seq_205_LinJ.17,LinJ.02,100.0,115,129,3568,3554,8.5,28.8,15,146,45,356299
Seq_205_LinJ.17,LinJ.06,100.0,25,39,434344,434358,8.5,28.8,15,146,53,525234
Seq_205_LinJ.17,LinJ.32,88.0,34,56,1458743,1458767,8.5,28.8,25,146,73,1544760
Seq_205_LinJ.17,LinJ.16,94.444,122,139,47559,47576,8.5,28.8,18,146,39,688184
Seq_205_LinJ.17,LinJ.03,90.909,73,92,260546,260567,8.5,28.8,22,146,25,389657
Seq_205_LinJ.17,LinJ.35,79.545,51,94,773753,773792,8.5,28.8,44,146,88,2019672
Seq_205_LinJ.17,LinJ.12,88.0,93,116,134696,134720,8.5,28.8,25,146,30,593475
Seq_205_LinJ.17,LinJ.21,100.0,115,129,3666,3652,8.5,28.8,15,146,41,764861
Seq_205_LinJ.17,LinJ.21,94.444,40,57,121080,121097,8.5,28.8,18,146,41,764861
Seq_205_LinJ.17,LinJ.25,100.0,115,129,891194,891208,8.5,28.8,15,146,35,895083
Seq_205_LinJ.17,LinJ.26,88.0,73,96,224632,224608,8.5,28.8,25,146,71,1055293
Seq_205_LinJ.17,LinJ.15,94.444,74,91,274916,274933,8.5,28.8,18,146,34,650324
Seq_205_LinJ.17,LinJ.30,90.909,101,121,146399,146378,8.5,28.8,22,146,95,1353302
Seq_205_LinJ.17,LinJ.22,100.0,66,80,532552,532566,8.5,28.8,15,146,79,782154
Seq_205_LinJ.17,LinJ.35,100.0,115,129,1457,1443,8.5,28.8,15,146,88,2019672
Seq_205_LinJ.17,LinJ.35,79.07,1,43,582195,582236,8.5,28.8,43,146,88,2019672
Seq_205_LinJ.17,LinJ.35,79.545,51,94,781078,781117,8.5,28.8,44,146,88,2019672
Seq_205_LinJ.17,LinJ.35,94.444,129,146,1566173,1566190,8.5,28.8,18,146,88,2019672
Seq_13_LinJ.03,LinJ.10,84.375,21,51,432518,432489,8.9,28.8,32,151,96,588579
Seq_13_LinJ.03,LinJ.10,84.375,21,51,475026,474997,8.9,28.8,32,151,96,588579
Seq_13_LinJ.03,LinJ.10,94.737,21,39,525521,525538,8.9,28.8,19,151,96,588579
Seq_13_LinJ.03,LinJ.32,90.476,1,21,823503,823523,8.9,28.8,21,151,87,1544760
Seq_13_LinJ.03,LinJ.22,100.0,20,34,425881,425867,8.9,28.8,15,151,54,782154
Seq_13_LinJ.03,LinJ.22,90.909,37,57,573471,573450,8.9,28.8,22,151,54,782154
Seq_13_LinJ.03,LinJ.36,100.0,37,51,1549357,1549343,8.9,28.8,15,151,97,2743073
Seq_13_LinJ.03,LinJ.36,100.0,37,51,1566353,1566367,8.9,28.8,15,151,97,2743073
Seq_13_LinJ.03,LinJ.26,85.185,3,29,73190,73216,8.9,28.8,27,151,85,1055293
Seq_13_LinJ.03,LinJ.14,90.476,20,40,240636,240616,8.9,28.8,21,151,60,656132
Seq_13_LinJ.03,LinJ.14,100.0,20,34,165209,165223,8.9,28.8,15,151,60,656132
Seq_13_LinJ.03,LinJ.14,100.0,20,34,129498,129512,8.9,28.8,15,151,60,656132
Seq_13_LinJ.03,LinJ.18,94.444,17,34,205747,205764,8.9,28.8,18,151,69,720431
Seq_13_LinJ.03,LinJ.18,90.909,20,40,290131,290152,8.9,28.8,22,151,69,720431
Seq_13_LinJ.03,LinJ.18,94.444,24,41,321617,321634,8.9,28.8,18,151,69,720431
Seq_13_LinJ.03,LinJ.14,94.737,20,37,297706,297688,8.9,28.8,19,151,60,656132
Seq_207_LinJ.17,LinJ.28,94.444,79,96,421952,421969,8.9,28.8,18,152,61,1205031
Seq_207_LinJ.17,LinJ.28,100.0,92,106,925746,925732,8.9,28.8,15,152,61,1205031
Seq_207_LinJ.17,LinJ.17,73.75,65,141,192969,192891,8.9,28.8,80,152,100,690898
Seq_207_LinJ.17,LinJ.31,100.0,121,135,1525278,1525292,8.9,28.8,15,152,77,1529246
Seq_207_LinJ.17,LinJ.23,94.444,126,143,784340,784323,8.9,28.8,18,152,94,786683
Seq_207_LinJ.17,LinJ.35,79.545,57,100,773753,773792,8.9,28.8,44,152,88,2019672
Seq_207_LinJ.17,LinJ.35,79.545,57,100,781078,781117,8.9,28.8,44,152,88,2019672
Seq_207_LinJ.17,LinJ.35,100.0,121,135,1457,1443,8.9,28.8,15,152,88,2019672
Seq_207_LinJ.17,LinJ.35,100.0,10,24,401418,401432,8.9,28.8,15,152,88,2019672
Seq_207_LinJ.17,LinJ.35,94.444,135,152,1566173,1566190,8.9,28.8,18,152,88,2019672
Seq_207_LinJ.17,LinJ.02,100.0,99,113,257794,257808,8.9,28.8,15,152,43,356299
Seq_207_LinJ.17,LinJ.25,100.0,110,124,113375,113389,8.9,28.8,15,152,34,895083
Seq_207_LinJ.17,LinJ.25,100.0,121,135,891194,891208,8.9,28.8,15,152,34,895083
Seq_207_LinJ.17,LinJ.21,100.0,121,135,3666,3652,8.9,28.8,15,152,39,764861
Seq_207_LinJ.17,LinJ.26,88.0,79,102,224632,224608,8.9,28.8,25,152,68,1055293
Seq_207_LinJ.17,LinJ.02,100.0,121,135,3568,3554,8.9,28.8,15,152,43,356299
Seq_207_LinJ.17,LinJ.32,75.862,91,146,1398897,1398954,8.9,28.8,58,152,70,1544760
Seq_207_LinJ.17,LinJ.12,88.0,99,122,176816,176792,8.9,28.8,25,152,29,593475
Seq_13_LinJ.03,LinJ.12,94.444,21,38,162529,162546,8.9,28.8,18,151,64,593475
Seq_13_LinJ.03,LinJ.12,90.476,20,40,179282,179302,8.9,28.8,21,151,64,593475
Seq_13_LinJ.03,LinJ.06,90.476,124,144,20014,19994,8.9,28.8,21,151,50,525234
Seq_207_LinJ.17,LinJ.28,100.0,50,64,1154639,1154653,8.9,28.8,15,152,61,1205031
Seq_207_LinJ.17,LinJ.03,100.0,101,115,88815,88829,8.9,28.8,15,152,24,389657
Seq_207_LinJ.17,LinJ.03,90.909,79,98,260546,260567,8.9,28.8,22,152,24,389657
Seq_207_LinJ.17,LinJ.12,88.0,99,122,89514,89538,8.9,28.8,25,152,29,593475
Seq_207_LinJ.17,LinJ.12,88.0,99,122,134696,134720,8.9,28.8,25,152,29,593475
Seq_207_LinJ.17,LinJ.32,88.0,117,140,80853,80829,8.9,28.8,25,152,70,1544760
Seq_207_LinJ.17,LinJ.28,79.545,71,112,234561,234602,8.9,28.8,44,152,61,1205031
Seq_207_LinJ.17,LinJ.28,100.0,82,96,410914,410900,8.9,28.8,15,152,61,1205031
Seq_207_LinJ.17,LinJ.19,100.0,4,18,93406,93392,8.9,28.8,15,152,94,706124
Seq_207_LinJ.17,LinJ.22,100.0,72,86,532552,532566,8.9,28.8,15,152,59,782154
Seq_207_LinJ.17,LinJ.36,100.0,121,135,3566,3552,8.9,28.8,15,152,85,2743073
Seq_207_LinJ.17,LinJ.36,100.0,120,134,537152,537138,8.9,28.8,15,152,85,2743073
Seq_207_LinJ.17,LinJ.36,90.909,102,122,1414091,1414112,8.9,28.8,22,152,85,2743073
Seq_207_LinJ.17,LinJ.32,88.0,40,62,1458743,1458767,8.9,28.8,25,152,70,1544760
Seq_207_LinJ.17,LinJ.26,83.871,46,75,821239,821210,8.9,28.8,31,152,68,1055293
Seq_207_LinJ.17,LinJ.29,100.0,10,24,82683,82669,8.9,28.8,15,152,88,1272419
Seq_207_LinJ.17,LinJ.30,90.909,107,127,146399,146378,8.9,28.8,22,152,95,1353302
Seq_207_LinJ.17,LinJ.24,100.0,4,18,126976,126990,8.9,28.8,15,152,63,863815
Seq_207_LinJ.17,LinJ.17,73.75,65,141,157781,157703,8.9,28.8,80,152,100,690898
Seq_13_LinJ.03,LinJ.22,90.476,22,42,91864,91844,8.9,28.8,21,151,54,782154
Seq_13_LinJ.03,LinJ.09,100.0,20,34,508432,508418,8.9,28.8,15,151,99,581924
Seq_13_LinJ.03,LinJ.08,94.737,19,37,105536,105519,8.9,28.8,19,151,41,515747
Seq_13_LinJ.03,LinJ.08,90.909,20,41,246671,246691,8.9,28.8,22,151,41,515747
Seq_13_LinJ.03,LinJ.12,100.0,129,143,479281,479295,8.9,28.8,15,151,64,593475
Seq_13_LinJ.03,LinJ.12,100.0,44,58,561410,561424,8.9,28.8,15,151,64,593475
Seq_13_LinJ.03,LinJ.18,90.909,14,34,435711,435731,8.9,28.8,22,151,69,720431
Seq_13_LinJ.03,LinJ.35,85.185,125,151,1465153,1465127,8.9,28.8,27,151,89,2019672
Seq_13_LinJ.03,LinJ.35,100.0,20,34,1945539,1945553,8.9,28.8,15,151,89,2019672
Seq_13_LinJ.03,LinJ.30,100.0,21,35,558763,558777,8.9,28.8,15,151,87,1353302
Seq_13_LinJ.03,LinJ.18,100.0,20,34,607866,607852,8.9,28.8,15,151,69,720431
Seq_13_LinJ.03,LinJ.19,94.444,24,41,524888,524905,8.9,28.8,18,151,56,706124
Seq_13_LinJ.03,LinJ.18,100.0,20,34,468014,468000,8.9,28.8,15,151,69,720431
Seq_13_LinJ.03,LinJ.18,90.909,19,40,503702,503682,8.9,28.8,22,151,69,720431
Seq_13_LinJ.03,LinJ.18,100.0,20,34,588901,588915,8.9,28.8,15,151,69,720431
Seq_13_LinJ.03,LinJ.06,94.444,15,32,223676,223693,8.9,28.8,18,151,50,525234
Seq_13_LinJ.03,LinJ.06,100.0,53,67,406376,406390,8.9,28.8,15,151,50,525234
Seq_13_LinJ.03,LinJ.19,100.0,22,36,466136,466150,8.9,28.8,15,151,56,706124
Seq_13_LinJ.03,LinJ.20,90.476,20,40,288207,288227,8.9,28.8,21,151,62,731244
Seq_13_LinJ.03,LinJ.20,90.909,14,35,373872,373852,8.9,28.8,22,151,62,731244
Seq_13_LinJ.03,LinJ.28,100.0,60,74,708537,708523,8.9,28.8,15,151,85,1205031
Seq_13_LinJ.03,LinJ.28,90.909,16,37,957365,957385,8.9,28.8,22,151,85,1205031
Seq_13_LinJ.03,LinJ.28,100.0,20,34,1043161,1043147,8.9,28.8,15,151,85,1205031
Seq_13_LinJ.03,LinJ.28,94.444,24,41,1060188,1060171,8.9,28.8,18,151,85,1205031
Seq_13_LinJ.03,LinJ.28,94.444,13,30,1124704,1124687,8.9,28.8,18,151,85,1205031
Seq_13_LinJ.03,LinJ.16,100.0,20,34,400723,400709,8.9,28.8,15,151,36,688184
Seq_13_LinJ.03,LinJ.36,90.909,18,39,2640503,2640523,8.9,28.8,22,151,97,2743073
Seq_13_LinJ.03,LinJ.36,90.909,18,39,2707032,2707052,8.9,28.8,22,151,97,2743073
Seq_13_LinJ.03,LinJ.36,100.0,20,34,1197902,1197888,8.9,28.8,15,151,97,2743073
Seq_13_LinJ.03,LinJ.29,100.0,20,34,1007833,1007819,8.9,28.8,15,151,95,1272419
Seq_13_LinJ.03,LinJ.24,100.0,16,30,662809,662795,8.9,28.8,15,151,81,863815
Seq_13_LinJ.03,LinJ.08,94.444,17,34,351319,351336,8.9,28.8,18,151,41,515747
Seq_13_LinJ.03,LinJ.36,79.487,113,151,416530,416568,8.9,28.8,39,151,97,2743073
Seq_13_LinJ.03,LinJ.22,90.909,37,57,585957,585936,8.9,28.8,22,151,54,782154
Seq_13_LinJ.03,LinJ.22,90.909,37,57,594211,594190,8.9,28.8,22,151,54,782154
Seq_13_LinJ.03,LinJ.22,90.909,18,39,611602,611622,8.9,28.8,22,151,54,782154
Seq_13_LinJ.03,LinJ.29,94.737,17,35,698941,698924,8.9,28.8,19,151,95,1272419
Seq_13_LinJ.03,LinJ.29,100.0,133,147,813233,813247,8.9,28.8,15,151,95,1272419
Seq_13_LinJ.03,LinJ.29,90.476,3,23,985439,985459,8.9,28.8,21,151,95,1272419
Seq_13_LinJ.03,LinJ.30,90.909,20,39,1165147,1165126,8.9,28.8,22,151,87,1353302
Seq_13_LinJ.03,LinJ.14,94.737,21,39,205358,205341,8.9,28.8,19,151,60,656132
